accNumber,N_Mvt,Journal,Date,Piece_Number,S,Reference,Debit,Credit,Total
5131020000,4952,BLU05,2021-05-21 00:00:00,1181,B,BGLL LU05 0030 4042 6604 0000,NaN,"161,47","11 302,56"
5131020000,4953,BLU05,2021-05-25 00:00:00,1182,B,BGLL LU05 0030 4042 6604 0000,"512,00",NaN,"11 814,56"
5131020000,4953,BLU05,2021-05-25 00:00:00,1182,B,BGLL LU05 0030 4042 6604 0000,NaN,"2 335,56","9 479,00"
5131020000,4954,BLU05,2021-05-27 00:00:00,1183,B,BGLL LU05 0030 4042 6604 0000,"3 500,00",NaN,"12 979,00"
5131020000,4954,BLU05,2021-05-27 00:00:00,1183,B,BGLL LU05 0030 4042 6604 0000,NaN,"935,09","12 043,91"
5131020000,4955,BLU05,2021-05-28 00:00:00,1184,B,BGLL LU05 0030 4042 6604 0000,NaN,"128,70","11 915,21"
5131020000,4956,BLU05,2021-05-31 00:00:00,1185,B,BGLL LU05 0030 4042 6604 0000,"4 500,00",NaN,"16 415,21"
5131020000,4956,BLU05,2021-05-31 00:00:00,1185,B,BGLL LU05 0030 4042 6604 0000,NaN,"297,29","16 117,92"
5131020000,4993,BLU05,2021-06-01 00:00:00,1186,B,BGLL LU05 0030 4042 6604 0000,NaN,"645,92","15 472,00"
5131020000,4994,BLU05,2021-06-02 00:00:00,1187,B,BGLL LU05 0030 4042 6604 0000,"4 370,00",NaN,"19 842,00"
5131020000,4994,BLU05,2021-06-02 00:00:00,1187,B,BGLL LU05 0030 4042 6604 0000,NaN,"144,34","19 697,66"
5131020000,4995,BLU05,2021-06-04 00:00:00,1188,B,BGLL LU05 0030 4042 6604 0000,"5 233,35",NaN,"24 931,01"
5131020000,4996,BLU05,2021-06-07 00:00:00,1189,B,BGLL LU05 0030 4042 6604 0000,NaN,"2 744,74","22 186,27"
5131020000,4997,BLU05,2021-06-09 00:00:00,1190,B,BGLL LU05 0030 4042 6604 0000,NaN,"18 826,79","3 359,48"
5131020000,4998,BLU05,2021-06-10 00:00:00,1191,B,BGLL LU05 0030 4042 6604 0000,"21,16",NaN,"3 380,64"
5131020000,4998,BLU05,2021-06-10 00:00:00,1191,B,BGLL LU05 0030 4042 6604 0000,NaN,"267,61","3 113,03"
5131020000,5000,BLU05,2021-06-11 00:00:00,1192,B,BGLL LU05 0030 4042 6604 0000,NaN,"741,07","2 371,96"
5131020000,5001,BLU05,2021-06-14 00:00:00,1193,B,BGLL LU05 0030 4042 6604 0000,"39 667,30",NaN,"42 039,26"
5131020000,5001,BLU05,2021-06-14 00:00:00,1193,B,BGLL LU05 0030 4042 6604 0000,NaN,"1 755,16","40 284,10"
5131020000,5002,BLU05,2021-06-15 00:00:00,1194,B,BGLL LU05 0030 4042 6604 0000,"5 500,00",NaN,"45 784,10"
5131020000,5002,BLU05,2021-06-15 00:00:00,1194,B,BGLL LU05 0030 4042 6604 0000,NaN,"144,60","45 639,50"
5131020000,5003,BLU05,2021-06-18 00:00:00,1195,B,BGLL LU05 0030 4042 6604 0000,"1 738,08",NaN,"47 377,58"
5131020000,5004,BLU05,2021-06-21 00:00:00,1196,B,BGLL LU05 0030 4042 6604 0000,NaN,"6 085,62","41 291,96"
5131020000,5005,BLU05,2021-06-22 00:00:00,1197,B,BGLL LU05 0030 4042 6604 0000,NaN,"161,47","41 130,49"
5131020000,5006,BLU05,2021-06-24 00:00:00,1198,B,BGLL LU05 0030 4042 6604 0000,NaN,"21,19","41 109,30"
5131020000,5007,BLU05,2021-06-28 00:00:00,1199,B,BGLL LU05 0030 4042 6604 0000,NaN,"9 188,61","31 920,69"
5131020000,5008,BLU05,2021-06-29 00:00:00,1200,B,BGLL LU05 0030 4042 6604 0000,"2 060,00",NaN,"33 980,69"
5131020000,5008,BLU05,2021-06-29 00:00:00,1200,B,BGLL LU05 0030 4042 6604 0000,NaN,"935,09","33 045,60"
5131020000,,,,,,Solde compte débiteur,"288 930,94","255 885,34","33 045,60"
5131040000,5015,AN,2021-01-01 00:00:00,40,S,REOUVERTURE AU 01.01.2021,"50,07",NaN,"50,07"
5131040000,,,,,,Solde compte débiteur,"50,07",NaN,"50,07"
5131050000,5015,AN,2021-01-01 00:00:00,40,S,REOUVERTURE AU 01.01.2021,"3,37",NaN,"3,37"
5131050000,,,,,,Solde compte débiteur,"3,37",NaN,"3,37"
5160000000,5015,AN,2021-01-01 00:00:00,40,S,REOUVERTURE AU 01.01.2021,"122,18",NaN,"122,18"
5160000000,4714,CS,2021-01-29 00:00:00,1112,B,Caisse,"87,29",NaN,"209,47"
5160000000,4714,CS,2021-01-29 00:00:00,1112,B,Caisse,NaN,"38,95","170,52"
5160000000,4783,CS,2021-02-28 00:00:00,1126,B,Caisse,"1 092,66",NaN,"1 263,18"
5160000000,4783,CS,2021-02-28 00:00:00,1126,B,Caisse,NaN,"1 017,39","245,79"
5160000000,4907,CS,2021-03-31 00:00:00,1172,B,Caisse,"190,46",NaN,"436,25"
5160000000,4907,CS,2021-03-31 00:00:00,1172,B,Caisse,NaN,"241,00","195,25"
5160000000,4908,CS,2021-04-30 00:00:00,NaN,B,Caisse,NaN,"49,00","146,25"
5160000000,4992,CS,2021-06-30 00:00:00,1186,B,Caisse,"72,94",NaN,"219,19"
5160000000,4992,CS,2021-06-30 00:00:00,1186,B,Caisse,NaN,"24,60","194,59"
5160000000,5010,CS,2021-06-30 00:00:00,1201,B,Caisse,"189,20",NaN,"383,79"
5160000000,,,,,,Solde compte débiteur,"1 754,73","1 370,94","383,79"
5170000000,4720,BLU05,2021-01-05 00:00:00,1113,B,Virements internes,NaN,"1 600,00","-1 600,00"
5170000000,4723,BLU05,2021-01-12 00:00:00,1116,B,Virements internes,NaN,"1 205,00","-2 805,00"
5170000000,4729,BLU05,2021-01-25 00:00:00,1122,B,Virements internes,NaN,"3 159,00","-5 964,00"
5170000000,4715,BLU43,2021-01-31 00:00:00,95,B,Virements internes,"1 600,00",NaN,"-4 364,00"
5170000000,4715,BLU43,2021-01-31 00:00:00,95,B,Virements internes,"1 205,00",NaN,"-3 159,00"
5170000000,4715,BLU43,2021-01-31 00:00:00,95,B,Virements internes,"3 159,00","3 159,00",
5170000000,4783,CS,2021-02-02 00:00:00,1126,B,Virements internes,"1 000,00",NaN,"1 000,00"
5170000000,4799,BLU05,2021-02-22 00:00:00,1140,B,Virements internes,"1 000,00","1 000,00",
5170000000,4838,BLU05,2021-03-03 00:00:00,1144,B,Virements internes,NaN,"191,00","-191,00"
5170000000,4840,BLU05,2021-03-09 00:00:00,1146,B,Virements internes,NaN,"2 900,00","-3 091,00"
5170000000,4836,BLU43,2021-03-19 00:00:00,97,B,Virements internes,"2 900,00",NaN,"-191,00"
5170000000,4907,CS,2021-03-31 00:00:00,1172,B,Virements internes,"191,00","191,00",
5170000000,4954,BLU05,2021-05-27 00:00:00,1183,B,Virements internes,NaN,"3 500,00","-3 500,00"
5170000000,4941,BLU43,2021-05-31 00:00:00,99,B,Virements internes,"3 500,00","3 500,00",
5170000000,4994,BLU05,2021-06-02 00:00:00,1187,B,Virements internes,NaN,"4 370,00","-4 370,00"
5170000000,5002,BLU05,2021-06-15 00:00:00,1194,B,Virements internes,NaN,"5 500,00","-9 870,00"
5170000000,5014,BLU43,2021-06-30 00:00:00,100,B,Virements internes,"4 370,00",NaN,"-5 500,00"
5170000000,5014,BLU43,2021-06-30 00:00:00,100,B,Virements internes,"5 500,00","5 500,00",
5170000000,,,,,,Compte soldé,"23 425,00","23 425,00",NaN
6035000000,4716,A,2021-01-28 00:00:00,1915,B,WEDO.LU,"110,00",NaN,"110,00"
6035000000,,,,,,Solde compte débiteur,"110,00",NaN,"110,00"
6063000000,4690,A,2021-01-31 00:00:00,1899,B,WASSA 8301523165,"741,57",NaN,"741,57"
6063000000,4693,A,2021-01-25 00:00:00,1900,B,WASSA 8301521037 458.36,"435,44",NaN,"1 177,01"
6063000000,4694,A,2021-01-18 00:00:00,1901,B,WASSA 8301519343 3389.44,"3 219,97",NaN,"4 396,98"
6063000000,4695,A,2021-01-11 00:00:00,1902,B,WASSA 8301517640 2342.10,"2 224,99",NaN,"6 621,97"
6063000000,4697,A,2021-01-21 00:00:00,1903,B,LANGEHEGERMANN,"213,64",NaN,"6 835,61"
6063000000,4700,A,2021-01-16 00:00:00,1906,B,SOCOMA 21/0290,"33,88",NaN,"6 869,49"
6063000000,4701,A,2021-01-15 00:00:00,1907,B,ROBIN 358675,"25,74",NaN,"6 895,23"
6063000000,4708,A,2021-01-29 00:00:00,1914,B,CAISSE FOURNISSEUR,"33,29",NaN,"6 928,52"
6063000000,4691,CA,2021-01-07 00:00:00,25,B,WASSA 9300301747,NaN,"438,50","6 490,02"
6063000000,4692,CA,2021-01-07 00:00:00,26,B,WASSA 9300301748,NaN,"1 831,80","4 658,22"
6063000000,4696,CA,2021-01-11 00:00:00,27,B,WASSA 9300301904,NaN,"4,61","4 653,61"
6063000000,4766,A,2021-02-22 00:00:00,1922,B,WASSA 8301528807,"211,35",NaN,"4 864,96"
6063000000,4767,A,2021-02-15 00:00:00,1923,B,WASSA 8301527022,"1 118,24",NaN,"5 983,20"
6063000000,4768,A,2021-02-08 00:00:00,1924,B,WASSA 8301525013,"454,72",NaN,"6 437,92"
6063000000,4773,A,2021-02-02 00:00:00,1928,B,LANGEHEGERMANN 00090/21,"93,10",NaN,"6 531,02"
6063000000,4778,A,2021-01-23 00:00:00,1933,B,VISA Tafa 23.01.2021 Batiself+...,"202,62",NaN,"6 733,64"
6063000000,4779,A,2021-01-23 00:00:00,1934,B,VISA Neisius globus 23.01.,"64,12",NaN,"6 797,76"
6063000000,4780,A,2021-02-28 00:00:00,1935,B,CAISSE FOURNISSEUR baumarkt,"8,03",NaN,"6 805,79"
6063000000,4802,CA,2021-02-28 00:00:00,31,B,VISA RBMNT PART PRIVE 23.01.20...,NaN,"85,47","6 720,32"
6063000000,4829,A,2021-03-29 00:00:00,1943,B,WASSA 8301538481 1155.97,"1 098,17",NaN,"7 818,49"
6063000000,4830,A,2021-03-22 00:00:00,1944,B,WASSA 8301536922 219.95,"208,95",NaN,"8 027,44"
6063000000,4831,A,2021-02-28 00:00:00,1945,B,WASSA 8301531102 245.29,"233,03",NaN,"8 260,47"
6063000000,4832,A,2021-03-15 00:00:00,1946,B,WASSA 8301535009 730.56,"694,03",NaN,"8 954,50"
6063000000,4833,A,2021-03-08 00:00:00,1947,B,WASSA 8301532985 901.12,"856,06",NaN,"9 810,56"
6063000000,4903,A,2021-03-31 00:00:00,1967,B,VISA PART PRIVEE,"-70,28",NaN,"9 740,28"
6063000000,4869,A,2021-04-30 00:00:00,1948,B,WASSA 8301548992 1206.11,"1 145,80",NaN,"10 886,08"
6063000000,4870,A,2021-04-30 00:00:00,1949,B,WASSA 8301546474 2520.78,"2 394,74",NaN,"13 280,82"
6063000000,4871,A,2021-04-19 00:00:00,1950,B,WASSA 8301544621 143.75,"136,56",NaN,"13 417,38"
6063000000,4872,A,2021-04-19 00:00:00,1951,B,WASSA 8301542487 2458.48,"2 335,56",NaN,"15 752,94"
6063000000,4873,A,2021-04-19 00:00:00,1952,B,WASSA 8301540696 922.81,"876,67",NaN,"16 629,61"
6063000000,4875,A,2021-03-20 00:00:00,1954,B,VISA NEISIUS P. 20.03.2021,"293,40",NaN,"16 923,01"
6063000000,4876,A,2021-03-20 00:00:00,1955,B,VISA TAFA 20.03.2021,"136,84",NaN,"17 059,85"
6063000000,4769,CA,2021-01-18 00:00:00,30,B,WASSA 9300302125,NaN,"4,54","17 055,31"
6063000000,4921,A,2021-05-31 00:00:00,1968,B,WASSA 8301556965 293.95,"279,25",NaN,"17 334,56"
6063000000,4922,A,2021-05-25 00:00:00,1969,B,WASSA 8301554635 2299.84,"2 184,85",NaN,"19 519,41"
6063000000,4923,A,2021-05-17 00:00:00,1970,B,WASSA 8301552875 1232.65,"1 171,02",NaN,"20 690,43"
6063000000,4924,A,2021-05-10 00:00:00,1971,B,WASSA 8301550960 190.90,"181,35",NaN,"20 871,78"
6063000000,4928,A,2021-04-24 00:00:00,1973,B,VISA TAFA,"70,28",NaN,"20 942,06"
6063000000,4929,A,2021-04-24 00:00:00,1974,B,VISA PATRICIA,"124,27",NaN,"21 066,33"
6063000000,4936,A,2021-05-17 00:00:00,1981,B,ROBIN 371994,"36,48",NaN,"21 102,81"
6063000000,4925,CA,2021-04-30 00:00:00,32,B,WASSA 9300305547 85.17,NaN,"89,65","21 013,16"
6063000000,4926,CA,2021-04-30 00:00:00,33,B,WASSA 9300305211 64.98,NaN,"68,40","20 944,76"
6063000000,4977,A,2021-06-30 00:00:00,1989,B,WASSA 8301564724 1546.51,"1 469,18",NaN,"22 413,94"
6063000000,4979,A,2021-06-14 00:00:00,1991,B,ROBIN 375274,"11,86",NaN,"22 425,80"
6063000000,4984,A,2021-05-22 00:00:00,1996,B,VISA,"90,39",NaN,"22 516,19"
6063000000,4985,A,2021-05-22 00:00:00,1997,B,VISA,"75,73",NaN,"22 591,92"
6063000000,,,,,,Solde compte débiteur,"25 114,89","2 522,97","22 591,92"
6064000000,4978,A,2021-06-24 00:00:00,1990,B,BELE SARL 20210027,"920,00",NaN,"920,00"
6064000000,,,,,,Solde compte débiteur,"920,00",NaN,"920,00"
6081120000,4702,A,2021-01-14 00:00:00,1908,B,ENOVOS 429350396 11-12/20,"45,00",NaN,"45,00"
6081120000,4879,A,2021-03-14 00:00:00,1958,B,ENOVOS 01-2/2021 429525367,"45,00",NaN,"90,00"
6081120000,5011,A,2021-04-30 00:00:00,2002,B,ENOVOS,"114,39",NaN,"204,39"
6081120000,4935,A,2021-05-14 00:00:00,1980,B,ENOVOS 3-4/2021 429744722,"45,00",NaN,"249,39"
6081120000,5012,A,2021-05-31 00:00:00,2003,B,ENOVOS,"114,39",NaN,"363,78"
6081120000,,,,,,Solde compte débiteur,"363,78",NaN,"363,78"
6081810000,4771,A,2021-02-08 00:00:00,1926,B,ARAL 1501033917 01/21,"307,60",NaN,"307,60"
6081810000,4827,A,2021-02-28 00:00:00,1941,B,ARAL 1501040728,"59,38",NaN,"366,98"
6081810000,4875,A,2021-03-20 00:00:00,1954,B,VISA NEISIUS P. 20.03.2021,"52,50",NaN,"419,48"
6081810000,4881,A,2021-03-31 00:00:00,1960,B,ARAL 1501047619,"274,54",NaN,"694,02"
6081810000,4931,A,2021-04-30 00:00:00,1976,B,ARAL 1501054633,"326,72",NaN,"1 020,74"
6081810000,4987,A,2021-05-31 00:00:00,1999,B,ARAL,"380,08",NaN,"1 400,82"
6081810000,,,,,,Solde compte débiteur,"1 400,82",NaN,"1 400,82"
6081830000,4703,A,2021-01-11 00:00:00,1909,B,ENGELBERT STRAUSS 151315320,"56,63",NaN,"56,63"
6081830000,,,,,,Solde compte débiteur,"56,63",NaN,"56,63"
6112400000,4706,A,2021-01-04 00:00:00,1912,B,FELTEN-STEIN 2100465,"123,37",NaN,"123,37"
6112400000,4772,A,2021-02-01 00:00:00,1927,B,FELTEN-STEIN 2100825 02/21,"123,37",NaN,"246,74"
6112400000,4826,A,2021-03-01 00:00:00,1940,B,FELTEN-STEIN 2101205,"123,37",NaN,"370,11"
6112400000,4882,A,2021-04-01 00:00:00,1961,B,FELTEN-STEIN 2101669,"123,37",NaN,"493,48"
6112400000,4938,A,2021-05-03 00:00:00,1983,B,FELTEN-STEIN,"123,37",NaN,"616,85"
6112400000,4981,A,2021-06-01 00:00:00,1993,B,FELTEN-STEIN 2102736,"123,37",NaN,"740,22"
6112400000,4983,A,2021-06-07 00:00:00,1995,B,LOREY COMPUTER 210999,"415,00",NaN,"1 155,22"
6112400000,,,,,,Solde compte débiteur,"1 155,22",NaN,"1 155,22"
6122100000,4982,A,2021-06-10 00:00:00,1994,B,CLEAN-CENTER 2104392,"131,53",NaN,"131,53"
6122100000,,,,,,Solde compte débiteur,"131,53",NaN,"131,53"
6122200000,4699,A,2021-01-15 00:00:00,1905,B,BREGER FRERES 21010723,"51,63",NaN,"51,63"
6122200000,4825,A,2021-03-02 00:00:00,1939,B,BREGER FRERES 21030107,"142,00",NaN,"193,63"
6122200000,,,,,,Solde compte débiteur,"193,63",NaN,"193,63"
6122300000,4774,A,2021-01-27 00:00:00,1929,B,DOUANES&ACCISES NN0504,"75,00",NaN,"75,00"
6122300000,4933,A,2021-05-12 00:00:00,1978,B,DOUANES NN0502,"90,00",NaN,"165,00"
6122300000,4934,A,2021-05-12 00:00:00,1979,B,DOUANES&ACCISES NN0500,"90,00",NaN,"255,00"
6122300000,,,,,,Solde compte débiteur,"255,00",NaN,"255,00"
6133300000,4719,BLU05,2021-01-04 00:00:00,1112,B,FRAIS,"21,10",NaN,"21,10"
6133300000,4721,BLU05,2021-01-08 00:00:00,1114,B,Frais de compte,"1,24",NaN,"22,34"
6133300000,4721,BLU05,2021-01-08 00:00:00,1114,B,Frais de compte,"3,10",NaN,"25,44"
6133300000,4728,BLU05,2021-01-22 00:00:00,1121,B,Frais de compte,"0,14",NaN,"25,58"
6133300000,4731,BLU05,2021-01-28 00:00:00,1124,B,Frais de compte,"1,16",NaN,"26,74"
6133300000,4732,BLU05,2021-01-31 00:00:00,1125,B,Frais de compte,"5,00",NaN,"31,74"
6133300000,4732,BLU05,2021-01-31 00:00:00,1125,B,Frais de compte,"10,00",NaN,"41,74"
6133300000,4715,BLU43,2021-01-31 00:00:00,95,B,Frais de compte,"12,50",NaN,"54,24"
6133300000,4785,BLU05,2021-02-01 00:00:00,1126,B,Frais de compte,"21,10",NaN,"75,34"
6133300000,4791,BLU05,2021-02-11 00:00:00,1132,B,Frais de compte,"3,10",NaN,"78,44"
6133300000,4799,BLU05,2021-02-22 00:00:00,1140,B,Frais de compte,"0,62",NaN,"79,06"
6133300000,4799,BLU05,2021-02-22 00:00:00,1140,B,Frais de compte,"1,24",NaN,"80,30"
6133300000,4801,BLU05,2021-02-28 00:00:00,1142,B,Frais de compte,"5,00",NaN,"85,30"
6133300000,4801,BLU05,2021-02-28 00:00:00,1142,B,Frais de compte,"15,00",NaN,"100,30"
6133300000,4784,BLU43,2021-02-28 00:00:00,96,B,Frais de compte,"12,50",NaN,"112,80"
6133300000,4837,BLU05,2021-03-01 00:00:00,1143,B,Frais de compte,"21,10",NaN,"133,90"
6133300000,4841,BLU05,2021-03-10 00:00:00,1147,B,Frais de compte,"0,62",NaN,"134,52"
6133300000,4842,BLU05,2021-03-11 00:00:00,1148,B,Frais de compte,"3,10",NaN,"137,62"
6133300000,4836,BLU43,2021-03-19 00:00:00,97,B,Frais de compte,"12,50",NaN,"150,12"
6133300000,4851,BLU05,2021-03-31 00:00:00,1157,B,Frais de compte,"2,00",NaN,"152,12"
6133300000,4851,BLU05,2021-03-31 00:00:00,1157,B,20,"20,00",NaN,"172,12"
6133300000,4886,BLU05,2021-04-01 00:00:00,1158,B,Frais de compte,"21,10",NaN,"193,22"
6133300000,4888,BLU05,2021-04-07 00:00:00,1160,B,Frais de compte,"5,00",NaN,"198,22"
6133300000,4890,BLU05,2021-04-12 00:00:00,1162,B,Frais de compte,"0,62",NaN,"198,84"
6133300000,4890,BLU05,2021-04-12 00:00:00,1162,B,Frais de compte,"0,62",NaN,"199,46"
6133300000,4890,BLU05,2021-04-12 00:00:00,1162,B,Frais de compte,"1,86",NaN,"201,32"
6133300000,4890,BLU05,2021-04-12 00:00:00,1162,B,Frais de compte,"1,86",NaN,"203,18"
6133300000,4890,BLU05,2021-04-12 00:00:00,1162,B,Frais de compte,"1,86",NaN,"205,04"
6133300000,4899,BLU05,2021-04-30 00:00:00,1171,B,Frais de compte,"8,00",NaN,"213,04"
6133300000,4899,BLU05,2021-04-30 00:00:00,1171,B,Frais de compte,"15,00",NaN,"228,04"
6133300000,4885,BLU43,2021-04-30 00:00:00,98,B,12.50,"12,50",NaN,"240,54"
6133300000,4908,CS,2021-04-30 00:00:00,6133,B,Frais de compte,"49,00",NaN,"289,54"
6133300000,4904,OD,2021-04-30 00:00:00,274,B,Frais de compte,"22,92",NaN,"312,46"
6133300000,4905,OD,2021-04-30 00:00:00,275,B,Frais de compte,NaN,"34,04","278,42"
6133300000,4942,BLU05,2021-05-03 00:00:00,1172,B,Frais de compte,"21,10",NaN,"299,52"
6133300000,4944,BLU05,2021-05-05 00:00:00,1174,B,Frais de compte,"0,62",NaN,"300,14"
6133300000,4944,BLU05,2021-05-05 00:00:00,1174,B,Frais de compte,"2,48",NaN,"302,62"
6133300000,4944,BLU05,2021-05-05 00:00:00,1174,B,Frais de compte,"1,86",NaN,"304,48"
6133300000,4953,BLU05,2021-05-25 00:00:00,1182,B,DIFF. PAIEM. ROSSI CARTITA,NaN,"0,01","304,47"
6133300000,4956,BLU05,2021-05-31 00:00:00,1185,B,Frais de compte,"6,00",NaN,"310,47"
6133300000,4956,BLU05,2021-05-31 00:00:00,1185,B,Frais de compte,"10,00",NaN,"320,47"
6133300000,4941,BLU43,2021-05-31 00:00:00,99,B,Frais de compte,"12,50",NaN,"332,97"
6133300000,4941,BLU43,2021-05-31 00:00:00,99,B,DIFF. PAIEMENT,NaN,"0,01","332,96"
6133300000,4993,BLU05,2021-06-01 00:00:00,1186,B,Frais de compte,"21,10",NaN,"354,06"
6133300000,4997,BLU05,2021-06-09 00:00:00,1190,B,Frais de compte,"0,62",NaN,"354,68"
6133300000,4997,BLU05,2021-06-09 00:00:00,1190,B,Frais de compte,"4,34",NaN,"359,02"
6133300000,5014,BLU43,2021-06-30 00:00:00,100,B,Frais de compte,"12,50",NaN,"371,52"
6133300000,,,,,,Solde compte débiteur,"405,58",NaN,"34,06"
6133310000,4838,BLU05,2021-03-03 00:00:00,1144,B,Frais bancaires Cetrel,"0,18",NaN,"0,18"
6133310000,4823,A,2021-03-10 00:00:00,1937,B,WORLDLINE 2210240035,"21,19",NaN,"21,37"
6133310000,4880,A,2021-04-13 00:00:00,1959,B,WORLDLINE 03/2021 2210319168,"21,19",NaN,"42,56"
6133310000,4932,A,2021-05-12 00:00:00,1977,B,WORLDLINE 2210403287,"21,19",NaN,"63,75"
6133310000,5013,A,2021-05-31 00:00:00,2004,B,WORLDLINE,"21,01",NaN,"84,76"
6133310000,4998,BLU05,2021-06-10 00:00:00,1191,B,Frais bancaires Cetrel,"0,11",NaN,"84,87"
6133310000,4986,A,2021-06-11 00:00:00,1998,B,WORLDLINE,"21,19",NaN,"106,06"
6133310000,,,,,,Solde compte débiteur,"106,06",NaN,NaN
6133400000,4784,BLU43,2021-02-28 00:00:00,96,B,cotis annuelle,"50,00",NaN,"50,00"
6133400000,,,,,,Solde compte débiteur,"50,00",NaN,NaN
6134200000,4718,A,2021-01-05 00:00:00,1917,B,ZINNEN,"350,00",NaN,"350,00"
6134200000,4790,BLU05,2021-02-09 00:00:00,1131,B,Honoraires comptables et d’aud...,"350,00",NaN,"700,00"
6134200000,4844,BLU05,2021-03-15 00:00:00,1150,B,Honoraires comptables et d’aud...,"350,00",NaN,"1 050,00"
6134200000,4943,BLU05,2021-05-05 00:00:00,1173,B,Honoraires comptables et d’aud...,"350,00",NaN,"1 400,00"
6134200000,4996,BLU05,2021-06-07 00:00:00,1189,B,Honoraires comptables et d’aud...,"350,00",NaN,"1 750,00"
6134200000,,,,,,Solde compte débiteur,"1 750,00",NaN,NaN
6134820000,4765,A,2021-02-22 00:00:00,1921,B,FABER FIDUCIAIRE 2101004,"738,28",NaN,"738,28"
6134820000,4874,A,2021-04-23 00:00:00,1953,B,FABER FIDUCIAIRE 2102675,"665,00",NaN,"1 403,28"
6134820000,,,,,,Solde compte débiteur,"1 403,28",NaN,NaN
6141100000,4800,BLU05,2021-02-22 00:00:00,1141,B,Bâtiments,"935,09",NaN,"935,09"
6141100000,4849,BLU05,2021-03-29 00:00:00,1155,B,Bâtiments,"935,09",NaN,"1 870,18"
6141100000,4898,BLU05,2021-04-29 00:00:00,1170,B,Bâtiments,"935,09",NaN,"2 805,27"
6141100000,4954,BLU05,2021-05-27 00:00:00,1183,B,Bâtiments,"935,09",NaN,"3 740,36"
6141100000,5008,BLU05,2021-06-29 00:00:00,1200,B,AVCE FOYER,"935,09",NaN,"4 675,45"
6141100000,,,,,,Solde compte débiteur,"4 675,45",NaN,NaN
6141200000,4731,BLU05,2021-01-28 00:00:00,1124,B,FOYER,"940,40",NaN,"940,40"
6141200000,,,,,,Solde compte débiteur,"940,40",NaN,NaN
6151100000,4717,A,2021-01-22 00:00:00,1916,B,Idea 2020000430,"124,87",NaN,"124,87"
6151100000,,,,,,Solde compte débiteur,"124,87",NaN,NaN
6151400000,4929,A,2021-04-24 00:00:00,1974,B,VISA PATRICIA,"119,66",NaN,"119,66"
6151400000,,,,,,Solde compte débiteur,"119,66",NaN,NaN
6152120000,4781,A,2021-02-28 00:00:00,1936,B,CAISSE FOURNISSEUR parking,"8,00",NaN,"8,00"
6152120000,4989,A,2021-06-30 00:00:00,2001,B,CAISSE FOURNISSEUR,"21,03",NaN,"29,03"
6152120000,,,,,,Solde compte débiteur,"29,03",NaN,NaN
6153100000,4929,A,2021-04-24 00:00:00,1974,B,VISA PATRICIA,"7,90",NaN,"7,90"
6153100000,,,,,,Solde compte débiteur,"7,90",NaN,NaN
6153200000,4698,A,2021-01-06 00:00:00,1904,B,POST 40484839906011 12/2020,"127,75",NaN,"127,75"
6153200000,4704,A,2021-01-09 00:00:00,1910,B,TANGO 2744415201201 12/2020,"1,83",NaN,"129,58"
6153200000,4770,A,2021-02-08 00:00:00,1925,B,Tango 2745515 01/2021,"99,15",NaN,"228,73"
6153200000,4777,A,2021-02-03 00:00:00,1932,B,POST 01/2021,"127,75",NaN,"356,48"
6153200000,4824,A,2021-03-08 00:00:00,1938,B,TANGO 27455115210201,"99,15",NaN,"455,63"
6153200000,4828,A,2021-03-03 00:00:00,1942,B,POST 02/2021 40484839903031,"127,75",NaN,"583,38"
6153200000,4877,A,2021-04-11 00:00:00,1956,B,TANGO 03/2021 27455115210301,"111,17",NaN,"694,55"
6153200000,4878,A,2021-04-07 00:00:00,1957,B,POST 03/2021 40484839907041,"128,74",NaN,"823,29"
6153200000,4927,A,2021-05-05 00:00:00,1972,B,POST 04/2021 9905051,"138,01",NaN,"961,30"
6153200000,4930,A,2021-05-08 00:00:00,1975,B,TANGO 27455115210401,"111,73",NaN,"1 073,03"
6153200000,4980,A,2021-06-05 00:00:00,1992,B,TANGO 27455115210501,"111,73",NaN,"1 184,76"
6153200000,4988,A,2021-05-31 00:00:00,2000,B,POST 40484839907061,"138,01",NaN,"1 322,77"
6153200000,,,,,,Solde compte débiteur,"1 322,77",NaN,"1 322,77"
6184000000,4775,A,2021-01-27 00:00:00,1930,B,DUDELANGE  VILLE 11-12/2020,"578,82",NaN,"578,82"
6184000000,4776,A,2021-01-27 00:00:00,1931,B,DUDELANGE  VILLE 11-12/2020,"532,82",NaN,"1 111,64"
6184000000,4883,A,2021-03-10 00:00:00,1962,B,DUDELANGE  VILLE 01-02/2021 AC...,"394,82",NaN,"1 506,46"
6184000000,4884,A,2021-03-10 00:00:00,1963,B,DUDELANGE  VILLE 01-02/2021 AC...,"578,82",NaN,"2 085,28"
6184000000,4939,A,2021-05-10 00:00:00,1984,B,DUDELANGE  VILLE 03-04,"624,82",NaN,"2 710,10"
6184000000,4940,A,2021-05-10 00:00:00,1985,B,DUDELANGE  VILLE ORD.MENAG.,"511,32",NaN,"3 221,42"
6184000000,,,,,,Solde compte débiteur,"3 221,42",NaN,"3 221,42"
6187000000,4900,A,2021-01-31 00:00:00,1964,B,FEDERATION DES ARTISANS,"128,70",NaN,"128,70"
6187000000,4901,A,2021-02-28 00:00:00,1965,B,FEDERATION DES ARTISANS,"128,70",NaN,"257,40"
